symbol,cqs_symbol,symbol_id,exchange_code,listed_market,ticker_designation,lot_size,price_scale_code,system_id,asset_type,price_multiplier
RFCI,RFCI,53330,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RFDA,RFDA,53277,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RFDI,RFDI,52910,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RFEM,RFEM,53352,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RFFC,RFFC,53278,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RFG,RFG,16192,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RFI,RFI,8905,NYSE,NYSE,Tape A,100,6,3,Closed-End Fund,1e-06
RFIL,RFIL,3428,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RFIX,RFIX,79051,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RFL,RFL,60760,NYSE,NYSE,Tape A,100,6,4,Common Stock,1e-06
RFLR,RFLR,78440,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RFM,RFM,65926,NYSE,NYSE,Tape A,100,6,6,Closed-End Fund,1e-06
RFMZ,RFMZ,69285,NYSE,NYSE,Tape A,100,6,4,Closed-End Fund,1e-06
RFV,RFV,16191,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RGA,RGA,8910,NYSE,NYSE,Tape A,100,6,6,Common Stock,1e-06
RGC,RGC,71179,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RGCO,RGCO,3432,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RGEF,RGEF,78781,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RGEN,RGEN,3433,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RGLD,RGLD,3438,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RGLO,RGLO,80234,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RGNT,RGNT,81200,NYSE,NYSE American,Tape B,100,6,10,Common Stock,1e-06
RGNX,RGNX,50686,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RGP,RGP,3405,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RGR,RGR,8918,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RGS,RGS,8919,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RGT,RGT,42848,NYSE,NYSE,Tape A,100,6,3,Closed-End Fund,1e-06
RGTI,RGTI,70323,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RGTIW,RGTIW,70324,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RGTU,RGTU,80452,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RGTX,RGTX,79842,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RGTZ,RGTZ,81426,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RGYY,RGYY,81891,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RH,RH,40928,NYSE,NYSE,Tape A,100,6,6,Common Stock,1e-06
RHI,RHI,8924,NYSE,NYSE,Tape A,100,6,9,Common Stock,1e-06
RHLD,RHLD,79515,NYSE,NYSE,Tape A,100,6,1,Common Stock,1e-06
RHP,RHP,6499,NYSE,NYSE,Tape A,100,6,4,Common Stock,1e-06
RHRX,RHRX,72282,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RHTX,RHTX,72281,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RIBB,RIBB,79655,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RIBBR,RIBBR,79656,NYSE,NASDAQ,Tape C,100,6,13,Rights,1e-06
RIBBU,RIBBU,79258,NYSE,NASDAQ,Tape C,100,6,13,Units,1e-06
RICK,RICK,3441,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RIET,RIET,71764,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RIFR,RIFR,80107,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RIG,RIG,8929,NYSE,NYSE,Tape A,100,6,7,Common Stock,1e-06
RIGL,RIGL,3442,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RIGS,RIGS,42851,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RILA,RILA,79169,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RILY,RILY,31417,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RILYG,RILYG,72777,NYSE,NASDAQ,Tape C,100,6,13,Misc/Liquid Trust,1e-06
RILYK,RILYK,70044,NYSE,NASDAQ,Tape C,100,6,14,Misc/Liquid Trust,1e-06
RILYL,RILYL,67454,NYSE,NASDAQ,Tape C,100,6,14,Misc/Liquid Trust,1e-06
RILYN,RILYN,64645,NYSE,NASDAQ,Tape C,100,6,13,Misc/Liquid Trust,1e-06
RILYP,RILYP,64805,NYSE,NASDAQ,Tape C,100,6,13,Preferred Stock,1e-06
RILYT,RILYT,68892,NYSE,NASDAQ,Tape C,100,6,13,Misc/Liquid Trust,1e-06
RILYZ,RILYZ,71368,NYSE,NASDAQ,Tape C,100,6,13,Misc/Liquid Trust,1e-06
RIME,RIME,56168,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RINF,RINF,39418,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RING,RING,39517,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RINT,RINT,80108,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RIO,RIO,9016,NYSE,NYSE,Tape A,100,6,9,ADR,1e-06
RIOT,RIOT,10486,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RIOX,RIOX,79189,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RISN,RISN,66996,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RISR,RISR,71882,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RITA,RITA,72823,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RITM,RITM,41936,NYSE,NYSE,Tape A,100,6,8,Common Stock,1e-06
RITM PRA,RITMpA,63990,NYSE,NYSE,Tape A,100,6,9,Preferred Stock,1e-06
RITM PRB,RITMpB,64338,NYSE,NYSE,Tape A,100,6,5,Preferred Stock,1e-06
RITM PRC,RITMpC,65636,NYSE,NYSE,Tape A,100,6,9,Preferred Stock,1e-06
RITM PRD,RITMpD,71766,NYSE,NYSE,Tape A,100,6,1,Preferred Stock,1e-06
RITM PRE,RITMpE,81297,NYSE,NYSE,Tape A,100,6,6,Preferred Stock,1e-06
RITM PRF,RITMpF,82271,NYSE,NYSE,Tape A,100,6,2,Preferred Stock,1e-06
RITR,RITR,78214,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
RIV,RIV,52213,NYSE,NYSE,Tape A,100,6,9,Closed-End Fund,1e-06
RIV PRA,RIVpA,73979,NYSE,NYSE,Tape A,100,6,9,Preferred Stock,1e-06
RIVN,RIVN,72332,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RJDI,RJDI,81350,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RJET,RJET,81893,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RJF,RJF,8935,NYSE,NYSE,Tape A,100,6,9,Common Stock,1e-06
RJMI,RJMI,81351,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RJVI,RJVI,81352,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RKDA,RKDA,49810,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RKLB,RKLB,68161,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RKLX,RKLX,79699,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RKLZ,RKLZ,81779,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RKNG,RKNG,82250,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RKT,RKT,67137,NYSE,NYSE,Tape A,100,6,3,Common Stock,1e-06
RKTL,RKTL,82195,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RL,RL,8942,NYSE,NYSE,Tape A,40,6,2,Common Stock,1e-06
RLAY,RLAY,66999,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RLGT,RLGT,14308,NYSE,NYSE American,Tape B,100,6,10,Common Stock,1e-06
RLI,RLI,8947,NYSE,NYSE,Tape A,100,6,3,Common Stock,1e-06
RLJ,RLJ,38002,NYSE,NYSE,Tape A,100,6,1,Common Stock,1e-06
RLJ PRA,RLJpA,59501,NYSE,NYSE,Tape A,100,6,7,Preferred Stock,1e-06
RLMD,RLMD,44575,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RLTY,RLTY,73530,NYSE,NYSE,Tape A,100,6,4,Closed-End Fund,1e-06
RLX,RLX,68831,NYSE,NYSE,Tape A,100,6,5,US Depositary Shares,1e-06
RLY,RLY,39933,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RLYB,RLYB,71283,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RM,RM,39812,NYSE,NYSE,Tape A,100,6,9,Common Stock,1e-06
RMAX,RMAX,42780,NYSE,NYSE,Tape A,100,6,3,Common Stock,1e-06
RMBI,RMBI,63968,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RMBS,RMBS,3453,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RMCA,RMCA,78156,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RMCF,RMCF,3454,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RMCO,RMCO,70421,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RMCOW,RMCOW,70422,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RMD,RMD,8950,NYSE,NYSE,Tape A,40,6,5,Common Stock,1e-06
RMI,RMI,62063,NYSE,NYSE,Tape A,100,6,2,Closed-End Fund,1e-06
RMIF,RMIF,75837,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
RMM,RMM,64164,NYSE,NYSE,Tape A,100,6,7,Closed-End Fund,1e-06
RMME,RMME,81916,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RMMZ,RMMZ,73459,NYSE,NYSE,Tape A,100,6,5,Closed-End Fund,1e-06
RMNI,RMNI,50278,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
RMNY,RMNY,78157,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RMOP,RMOP,78155,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RMR,RMR,52046,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RMSG,RMSG,71877,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
RMSGW,RMSGW,71879,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RMT,RMT,8956,NYSE,NYSE,Tape A,100,6,5,Closed-End Fund,1e-06
RMTI,RMTI,3458,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RNA,RNA,66716,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RNAC,RNAC,53371,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RNAZ,RNAZ,70411,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RND,RND,77551,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RNEM,RNEM,58765,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RNG,RNG,42741,NYSE,NYSE,Tape A,100,6,7,Common Stock,1e-06
RNGR,RNGR,59366,NYSE,NYSE,Tape A,100,6,3,Common Stock,1e-06
RNGT,RNGT,81874,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RNGTU,RNGTU,81373,NYSE,NASDAQ,Tape C,100,6,14,Units,1e-06
RNGTW,RNGTW,81875,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RNIN,RNIN,80122,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RNP,RNP,8962,NYSE,NYSE,Tape A,100,6,5,Closed-End Fund,1e-06
RNR,RNR,8963,NYSE,NYSE,Tape A,100,6,6,Common Stock,1e-06
RNR PRF,RNRpF,61159,NYSE,NYSE,Tape A,100,6,1,Preferred Stock,1e-06
RNR PRG,RNRpG,71153,NYSE,NYSE,Tape A,100,6,3,Preferred Stock,1e-06
RNRG,RNRG,49996,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RNST,RNST,3466,NYSE,NYSE,Tape A,100,6,6,Common Stock,1e-06
RNTX,RNTX,58951,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RNTY,RNTY,79935,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RNW,RNW,68963,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
RNWWW,RNWWW,68964,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RNWZ,RNWZ,74994,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RNXT,RNXT,71424,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
ROAD,ROAD,60955,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
ROAM,ROAM,49408,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
ROBN,ROBN,79351,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
ROBO,ROBO,42917,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
ROBT,ROBT,60716,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
ROCK,ROCK,3472,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RODM,RODM,49407,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
ROE,ROE,76086,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
ROG,ROG,8972,NYSE,NYSE,Tape A,100,6,3,Common Stock,1e-06
ROIV,ROIV,68368,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
ROK,ROK,8974,NYSE,NYSE,Tape A,40,6,4,Common Stock,1e-06
ROKT,ROKT,62013,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
ROKU,ROKU,59670,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
ROL,ROL,8975,NYSE,NYSE,Tape A,100,6,9,Common Stock,1e-06
ROLR,ROLR,78119,NYSE,NYSE American,Tape B,100,6,11,Common Stock,1e-06
ROM,ROM,18915,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
ROMA,ROMA,76895,NYSE,NASDAQ,Tape C,100,6,14,Ordinary Shares,1e-06
ROMO,ROMO,64947,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RONB,RONB,82038,NYSE,NYSE,Tape A,100,6,5,ETF,1e-06
ROOT,ROOT,67999,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
ROP,ROP,8976,NYSE,NASDAQ,Tape C,40,6,14,Common Stock,1e-06
ROPE,ROPE,79099,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
ROSC,ROSC,49571,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
ROST,ROST,3485,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
ROUS,ROUS,49406,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RPAR,RPAR,65222,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RPAY,RPAY,61254,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RPD,RPD,50331,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RPG,RPG,16190,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RPGL,RPGL,81441,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RPHS,RPHS,73800,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RPID,RPID,71161,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RPM,RPM,8982,NYSE,NYSE,Tape A,100,6,4,Common Stock,1e-06
RPRX,RPRX,66731,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RPT,RPT,49352,NYSE,NYSE,Tape A,100,6,3,Common Stock,1e-06
RPT PRC,RPTpC,79687,NYSE,NYSE,Tape A,100,6,4,Preferred Stock,1e-06
RPTX,RPTX,66786,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RPV,RPV,16189,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RQI,RQI,8987,NYSE,NYSE,Tape A,100,6,9,Closed-End Fund,1e-06
RR,RR,76620,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RRBI,RRBI,63549,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RRC,RRC,8989,NYSE,NYSE,Tape A,100,6,8,Common Stock,1e-06
RRGB,RRGB,3488,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RRR,RRR,52975,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RRX,RRX,8842,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RS,RS,8995,NYSE,NYSE,Tape A,40,6,6,Common Stock,1e-06
RSBA,RSBA,79108,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
RSBT,RSBT,75225,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RSBY,RSBY,78216,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RSDE,RSDE,79149,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSEE,RSEE,73275,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RSF,RSF,63815,NYSE,NYSE,Tape A,100,6,7,Closed-End Fund,1e-06
RSG,RSG,9003,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RSHO,RSHO,75679,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSI,RSI,66131,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RSJN,RSJN,77878,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSKD,RSKD,71272,NYSE,NYSE,Tape A,100,6,4,Ordinary Shares,1e-06
RSMC,RSMC,78661,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSMR,RSMR,79771,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RSMV,RSMV,79241,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSP,RSP,9006,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPA,RSPA,77999,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPC,RSPC,62247,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPD,RSPD,17511,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RSPE,RSPE,72403,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPF,RSPF,17514,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPG,RSPG,17513,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RSPH,RSPH,17515,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RSPM,RSPM,17519,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPN,RSPN,17516,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPR,RSPR,50500,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPS,RSPS,17512,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPT,RSPT,17517,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSPU,RSPU,17518,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSSB,RSSB,76724,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RSSE,RSSE,78469,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RSSL,RSSL,77780,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RSSS,RSSS,30887,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RSST,RSST,76240,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RSSX,RSSX,80235,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RSSY,RSSY,77732,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
RSVR,RSVR,68657,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RSVRW,RSVRW,68658,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RTAC,RTAC,80310,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RTACU,RTACU,80125,NYSE,NASDAQ,Tape C,100,6,13,Units,1e-06
RTACW,RTACW,80312,NYSE,NASDAQ,Tape C,100,6,14,Warrants,1e-06
RTAI,RTAI,67936,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RTH,RTH,39376,NYSE,NASDAQ,Tape C,40,6,13,ETF,1e-06
RTO,RTO,74742,NYSE,NYSE,Tape A,100,6,6,US Depositary Shares,1e-06
RTRE,RTRE,77764,NYSE,BATS,Tape B,100,6,11,ETF,1e-06
RTX,RTX,9797,NYSE,NYSE,Tape A,100,6,3,Common Stock,1e-06
RTXG,RTXG,80303,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RTYY,RTYY,81921,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RUBI,RUBI,80791,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RULE,RULE,72223,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RUM,RUM,70188,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RUMBW,RUMBW,70189,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RUN,RUN,50458,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RUNN,RUNN,75823,NYSE,NASDAQ,Tape C,100,6,13,ETF,1e-06
RUSC,RUSC,80109,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RUSHA,RUSHA,3505,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RUSHB,RUSHB,3506,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RVER,RVER,77462,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RVLV,RVLV,63757,NYSE,NYSE,Tape A,100,6,1,Common Stock,1e-06
RVMD,RVMD,65595,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RVMDW,RVMDW,76621,NYSE,NASDAQ,Tape C,100,6,13,Warrants,1e-06
RVNL,RVNL,79958,NYSE,NASDAQ,Tape C,100,6,14,ETF,1e-06
RVNU,RVNU,42150,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RVP,RVP,9025,NYSE,NYSE American,Tape B,100,6,10,Common Stock,1e-06
RVPH,RVPH,61998,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RVRB,RVRB,74841,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RVSB,RVSB,3512,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RVSN,RVSN,73801,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RVSNW,RVSNW,73802,NYSE,NASDAQ,Tape C,100,6,14,Warrants,1e-06
RVT,RVT,9026,NYSE,NYSE,Tape A,100,6,9,Closed-End Fund,1e-06
RVTY,RVTY,8566,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RVYL,RVYL,32152,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RW,RW,80396,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RWAY,RWAY,72099,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RWAYL,RWAYL,74328,NYSE,NASDAQ,Tape C,100,6,13,Misc/Liquid Trust,1e-06
RWAYZ,RWAYZ,74998,NYSE,NASDAQ,Tape C,100,6,13,Misc/Liquid Trust,1e-06
RWEM,RWEM,72939,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RWJ,RWJ,27281,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RWK,RWK,27280,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RWL,RWL,27279,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RWLC,RWLC,72938,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RWM,RWM,18861,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RWO,RWO,27936,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RWR,RWR,9030,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RWT,RWT,9031,NYSE,NYSE,Tape A,100,6,4,Common Stock,1e-06
RWT PRA,RWTpA,75139,NYSE,NYSE,Tape A,100,6,2,Preferred Stock,1e-06
RWTN,RWTN,77050,NYSE,NYSE,Tape A,100,6,2,Misc/Liquid Trust,1e-06
RWTO,RWTO,77887,NYSE,NYSE,Tape A,100,6,6,Misc/Liquid Trust,1e-06
RWTP,RWTP,79333,NYSE,NYSE,Tape A,100,6,2,Misc/Liquid Trust,1e-06
RWTQ,RWTQ,81884,NYSE,NYSE,Tape A,100,6,8,Misc/Liquid Trust,1e-06
RWX,RWX,19505,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RXD,RXD,18921,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RXI,RXI,17183,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RXL,RXL,18910,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RXO,RXO,74802,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RXRX,RXRX,70244,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RXST,RXST,71297,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RXT,RXT,67148,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RY,RY,9039,NYSE,NYSE,Tape A,100,6,9,Common Stock,1e-06
RYAAY,RYAAY,3516,NYSE,NASDAQ,Tape C,100,6,14,US Depositary Shares,1e-06
RYAM,RYAM,44446,NYSE,NYSE,Tape A,100,6,7,Common Stock,1e-06
RYAN,RYAN,71220,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RYDE,RYDE,77032,NYSE,NYSE American,Tape B,100,6,10,Common Stock,1e-06
RYET,RYET,79908,NYSE,NASDAQ,Tape C,100,6,13,Ordinary Shares,1e-06
RYI,RYI,44733,NYSE,NYSE,Tape A,100,6,2,Common Stock,1e-06
RYLD,RYLD,63470,NYSE,NYSE Arca,Tape B,100,6,10,ETF,1e-06
RYLG,RYLG,74715,NYSE,NYSE Arca,Tape B,100,6,11,ETF,1e-06
RYM,RYM,68928,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
RYN,RYN,9042,NYSE,NYSE,Tape A,100,6,5,Common Stock,1e-06
RYOJ,RYOJ,80892,NYSE,NASDAQ,Tape C,100,6,13,Common Stock,1e-06
RYSE,RYSE,75142,NYSE,BATS,Tape B,100,6,10,ETF,1e-06
RYTM,RYTM,59744,NYSE,NASDAQ,Tape C,100,6,14,Common Stock,1e-06
