symbol|cqs_symbol|symbol_id|exchange_code|listed_market|ticker_designation|lot_size|price_scale_code|system_id|asset_type||
CHIQ|CHIQ|31930|N|P|B|100|6|11|E||
CHKP|CHKP|782|N|Q|C|100|6|13|C||
CHMG|CHMG|11126|N|Q|C|100|6|13|C||
CHMI|CHMI|42809|N|N|A|100|6|5|C||
CHMI PRA|CHMIpA|59426|N|N|A|100|6|7|P||
CHMI PRB|CHMIpB|62983|N|N|A|100|6|6|P||
CHNR|CHNR|789|N|Q|C|100|6|13|C||
CHOW|CHOW|81172|N|A|B|100|6|11|C||
CHPG|CHPG|80410|N|Q|C|100|6|14|O||
CHPGR|CHPGR|80412|N|Q|C|100|6|13|R||
CHPGU|CHPGU|80215|N|Q|C|100|6|14|I||
CHPS|CHPS|76004|N|Q|C|100|6|14|E||
CHPT|CHPT|64509|N|N|A|100|6|7|C||
CHPX|CHPX|81341|N|Q|C|100|6|13|E||
CHPY|CHPY|79870|N|P|B|100|6|10|E||
CHR|CHR|61727|N|Q|C|100|6|14|O||
CHRD|CHRD|68219|N|Q|C|100|6|13|C||
CHRI|CHRI|81248|N|Q|C|100|6|13|E||
CHRS|CHRS|48706|N|Q|C|100|6|14|C||
CHRW|CHRW|795|N|Q|C|100|6|13|C||
CHSCL|CHSCL|49219|N|Q|C|100|6|14|P||
CHSCM|CHSCM|44923|N|Q|C|100|6|14|P||
CHSCN|CHSCN|43736|N|Q|C|100|6|13|P||
CHSCO|CHSCO|42760|N|Q|C|100|6|14|P||
CHSCP|CHSCP|798|N|Q|C|100|6|13|P||
CHSN|CHSN|75492|N|Q|C|100|6|13|O||
CHT|CHT|36333|N|N|A|100|6|3|A||
CHTR|CHTR|32083|N|Q|C|40|6|13|C||
CHW|CHW|24939|N|Q|C|100|6|13|C||
CHWY|CHWY|63825|N|N|A|100|6|2|C||
CHY|CHY|5423|N|Q|C|100|6|14|C||
CHYM|CHYM|80351|N|Q|C|100|6|13|C||
CI|CI|5426|N|N|A|40|6|3|C||
CIA|CIA|5427|N|N|A|100|6|1|C||
CIB|CIB|5428|N|N|A|100|6|5|A||
CIBR|CIBR|50262|N|Q|C|100|6|14|E||
CICB|CICB|78644|N|N|A|100|6|4|M||
CIEN|CIEN|805|N|N|A|100|6|6|C||
CIF|CIF|5430|N|N|A|100|6|8|U||
CIFG|CIFG|82021|N|Q|C|100|6|14|E||
CIFR|CIFR|68386|N|Q|C|100|6|14|C||
CIFU|CIFU|81845|N|Z|B|100|6|11|E||
CIG|CIG|5431|N|N|A|100|6|6|A||
CIG C|CIG.C|24793|N|N|A|100|6|5|H||
CIGI|CIGI|1616|N|Q|C|100|6|14|C||
CIGL|CIGL|79955|N|Q|C|100|6|13|O||
CII|CII|5432|N|N|A|100|6|6|U||
CIIT|CIIT|79913|N|Q|C|100|6|13|C||
CIK|CIK|5433|N|A|B|100|6|11|U||
CIL|CIL|50445|N|Q|C|100|6|13|E||
CIM|CIM|26283|N|N|A|100|6|2|C||
CIM PRA|CIMpA|54141|N|N|A|100|6|1|P||
CIM PRB|CIMpB|56737|N|N|A|100|6|6|P||
CIM PRC|CIMpC|61824|N|N|A|100|6|4|P||
CIM PRD|CIMpD|62844|N|N|A|100|6|3|P||
CIMN|CIMN|77725|N|N|A|100|6|5|M||
CIMO|CIMO|78228|N|N|A|100|6|5|M||
CIMP|CIMP|81199|N|N|A|100|6|5|M||
CINF|CINF|808|N|Q|C|100|6|14|C||
CING|CING|71969|N|Q|C|100|6|14|C||
CINGW|CINGW|72806|N|Q|C|100|6|14|W||
CINT|CINT|72305|N|N|A|100|6|5|C||
CION|CION|71938|N|N|A|100|6|7|C||
CISO|CISO|73012|N|Q|C|100|6|14|C||
CISS|CISS|75853|N|Q|C|100|6|14|C||
CITR|CITR|81944|N|A|B|100|6|11|C||
CIVB|CIVB|1486|N|Q|C|100|6|14|C||
CIVI|CIVI|39360|N|N|A|100|6|7|C||
CIX|CIX|5448|N|A|B|100|6|11|C||
CJMB|CJMB|79394|N|Q|C|100|6|14|C||
CKX|CKX|5459|N|A|B|100|6|11|C||
CL|CL|5461|N|N|A|100|6|6|C||
CLAR|CLAR|837|N|Q|C|100|6|13|C||
CLB|CLB|5463|N|N|A|100|6|6|C||
CLBK|CLBK|60914|N|Q|C|100|6|13|C||
CLBT|CLBT|68055|N|Q|C|100|6|14|O||
CLCG|CLCG|80688|N|P|B|100|6|10|E||
CLCV|CLCV|80687|N|P|B|100|6|10|E||
CLDI|CLDI|72199|N|A|B|100|6|11|C||
CLDT|CLDT|32577|N|N|A|100|6|8|C||
CLDT PRA|CLDTpA|71047|N|N|A|100|6|1|P||
CLDX|CLDX|27391|N|Q|C|100|6|14|C||
CLF|CLF|5467|N|N|A|100|6|6|C||
CLFD|CLFD|267|N|Q|C|100|6|14|C||
CLGN|CLGN|60630|N|Q|C|100|6|13|O||
CLH|CLH|830|N|N|A|100|6|3|C||
CLIK|CLIK|78556|N|Q|C|100|6|13|O||
CLIP|CLIP|75901|N|P|B|100|6|10|E||
CLIR|CLIR|39928|N|Q|C|100|6|14|C||
CLIX|CLIX|60127|N|P|B|100|6|11|E||
CLLS|CLLS|49581|N|Q|C|100|6|13|H||
CLM|CLM|5473|N|A|B|100|6|10|U||
CLMB|CLMB|3247|N|Q|C|100|6|14|C||
CLMT|CLMT|16016|N|Q|C|100|6|14|C||
CLNE|CLNE|24634|N|Q|C|100|6|13|C||
CLNK|CLNK|82205|N|P|B|100|6|11|E||
CLNN|CLNN|68633|N|Q|C|100|6|14|C||
CLOA|CLOA|75105|N|Q|C|100|6|14|E||
CLOB|CLOB|78505|N|P|B|100|6|11|E||
CLOC|CLOC|81513|N|P|B|100|6|11|E||
CLOD|CLOD|76810|N|Q|C|100|6|14|E||
CLOI|CLOI|74187|N|P|B|100|6|11|E||
CLOU|CLOU|63437|N|Q|C|100|6|14|E||
CLOV|CLOV|66709|N|Q|C|100|6|13|C||
CLOX|CLOX|76026|N|P|B|100|6|11|E||
CLOZ|CLOZ|75141|N|P|B|100|6|11|E||
CLPR|CLPR|56633|N|N|A|100|6|4|C||
CLPS|CLPS|61059|N|Q|C|100|6|13|C||
CLPT|CLPT|40232|N|Q|C|100|6|14|C||
CLRB|CLRB|13687|N|Q|C|100|6|14|C||
CLRO|CLRO|17264|N|Q|C|100|6|13|C||
CLS|CLS|5480|N|N|A|100|6|3|C||
CLSE|CLSE|73529|N|Z|B|100|6|11|E||
CLSK|CLSK|55141|N|Q|C|100|6|14|C||
CLSKW|CLSKW|78850|N|Q|C|100|6|13|W||
CLSM|CLSM|71121|N|Q|C|100|6|14|E||
CLST|CLST|72012|N|Q|C|100|6|14|C||
CLSX|CLSX|81178|N|Z|B|100|6|11|E||
CLVT|CLVT|62118|N|N|A|100|6|4|C||
CLW|CLW|29643|N|N|A|100|6|7|C||
CLWT|CLWT|842|N|Q|C|100|6|13|C||
CLX|CLX|5481|N|N|A|100|6|4|C||
CLYM|CLYM|71351|N|Q|C|100|6|14|C||
CM|CM|4989|N|N|A|100|6|1|C||
CMA|CMA|5483|N|N|A|100|6|9|C||
CMA PRB|CMApB|80916|N|N|A|100|6|8|P||
CMBM|CMBM|63929|N|Q|C|100|6|14|O||
CMBO|CMBO|81608|N|Q|C|100|6|14|E||
CMBS|CMBS|39610|N|P|B|100|6|11|E||
CMBT|CMBT|48914|N|N|A|100|6|7|C||
CMC|CMC|5485|N|N|A|100|6|7|C||
CMCI|CMCI|76206|N|Z|B|100|6|11|E||
CMCL|CMCL|10938|N|A|B|100|6|11|C||
CMCM|CMCM|44112|N|N|A|100|6|9|A||
CMCO|CMCO|846|N|Q|C|100|6|14|C||
CMCSA|CMCSA|847|N|Q|C|100|6|13|C||
CMCT|CMCT|8403|N|Q|C|100|6|13|C||
CMDB|CMDB|80002|N|N|A|100|6|6|C||
CMDT|CMDT|75682|N|P|B|100|6|11|E||
CMDY|CMDY|60861|N|P|B|100|6|11|E||
CME|CME|5487|N|Q|C|40|6|13|C||
CMF|CMF|25786|N|P|B|100|6|10|E||
CMG|CMG|16008|N|N|A|100|6|5|C||
CMGG|CMGG|81756|N|Q|C|100|6|14|E||
CMI|CMI|5489|N|N|A|40|4|9|C||
CMMB|CMMB|62974|N|Q|C|100|6|14|H||
CMND|CMND|74911|N|Q|C|100|6|14|C||
CMP|CMP|5499|N|N|A|100|6|5|C||
CMPR|CMPR|4314|N|Q|C|100|6|14|O||
CMPS|CMPS|67550|N|Q|C|100|6|13|H||
CMPX|CMPX|68134|N|Q|C|100|6|13|C||
CMRC|CMRC|67145|N|Q|C|100|6|14|C||
CMRE|CMRE|35958|N|N|A|100|6|8|C||
CMRE PRB|CMREpB|42475|N|N|A|100|6|1|P||
CMRE PRC|CMREpC|43403|N|N|A|100|6|8|P||
CMRE PRD|CMREpD|49924|N|N|A|100|6|9|P||
CMS|CMS|5501|N|N|A|100|6|5|C||
CMS PRB|CMSpB|5503|N|N|A|100|6|1|P||
CMS PRC|CMSpC|71097|N|N|A|100|6|5|P||
CMSA|CMSA|60752|N|N|A|100|6|5|M||
CMSC|CMSC|61882|N|N|A|100|6|5|M||
CMSD|CMSD|63029|N|N|A|100|6|6|M||
CMT|CMT|5508|N|A|B|100|6|11|C||
CMTG|CMTG|72231|N|N|A|100|6|8|C||
CMTL|CMTL|864|N|Q|C|100|6|14|C||
CMU|CMU|5509|N|N|A|100|6|8|U||
CNA|CNA|5512|N|N|A|100|6|7|C||
CNAV|CNAV|78544|N|Z|B|100|6|11|E||
CNBS|CNBS|64108|N|P|B|100|6|11|E||
CNC|CNC|5516|N|N|A|100|6|2|C||
CNCG|CNCG|82087|N|Q|C|100|6|14|E||
CNCK|CNCK|71484|N|Q|C|100|6|14|O||
CNCKW|CNCKW|71485|N|Q|C|100|6|13|W||
CNDT|CNDT|54662|N|Q|C|100|6|14|C||
CNEQ|CNEQ|77469|N|P|B|100|6|11|E||
CNET|CNET|31344|N|Q|C|100|6|13|C||
CNEY|CNEY|69053|N|Q|C|100|6|13|O||
CNF|CNF|62241|N|N|A|100|6|8|H||
CNH|CNH|42771|N|N|A|100|6|8|C||
CNI|CNI|5520|N|N|A|100|6|4|C||
CNK|CNK|24407|N|N|A|100|6|2|C||
CNL|CNL|78019|N|A|B|100|6|11|C||
CNM|CNM|71224|N|N|A|100|6|2|C||
CNMD|CNMD|877|N|N|A|100|6|8|C||
CNNE|CNNE|60156|N|N|A|100|6|5|C||
CNO|CNO|5525|N|N|A|100|6|3|C||
CNO PRA|CNOpA|68324|N|N|A|100|6|1|M||
CNOB|CNOB|870|N|Q|C|100|6|13|C||
CNOBP|CNOBP|71557|N|Q|C|100|6|14|M||
CNP|CNP|5528|N|N|A|100|6|6|C||
CNQ|CNQ|5530|N|N|A|100|6|5|C||
CNQQ|CNQQ|81284|N|Q|C|100|6|13|E||
CNR|CNR|60101|N|N|A|100|6|9|C||
CNRG|CNRG|62012|N|P|B|100|6|11|E||
CNS|CNS|5532|N|N|A|100|6|4|C||
CNSP|CNSP|64999|N|Q|C|100|6|13|C||
CNTA|CNTA|70757|N|Q|C|100|6|13|H||
CNTB|CNTB|69808|N|Q|C|100|6|13|O||
CNTX|CNTX|71256|N|Q|C|100|6|14|C||
CNTY|CNTY|886|N|Q|C|100|6|14|C||
CNVS|CNVS|4711|N|Q|C|100|6|14|C||
CNX|CNX|5537|N|N|A|100|6|2|C||
CNXC|CNXC|68157|N|Q|C|100|6|13|C||
CNXN|CNXN|3061|N|Q|C|100|6|13|C||
CNXT|CNXT|44670|N|P|B|100|6|10|E||
CNYA|CNYA|53342|N|Z|B|100|6|11|E||
COAL|COAL|76978|N|P|B|100|6|10|E||
COCH|COCH|70331|N|Q|C|100|6|13|C||
COCHW|COCHW|70332|N|Q|C|100|6|13|W||
COCO|COCO|72095|N|Q|C|100|6|14|C||
COCP|COCP|60753|N|Q|C|100|6|13|C||
CODA|CODA|59205|N|Q|C|100|6|13|C||
CODI|CODI|16466|N|N|A|100|6|6|C||
CODI PRA|CODIpA|59001|N|N|A|100|6|3|P||
CODI PRB|CODIpB|60773|N|N|A|100|6|5|P||
CODI PRC|CODIpC|65111|N|N|A|100|6|5|P||
COE|COE|53301|N|A|B|100|6|11|H||
COEP|COEP|68526|N|Q|C|100|6|13|O||
COEPW|COEPW|68528|N|Q|C|100|6|14|W||
COF|COF|5543|N|N|A|100|6|8|C||
COF PRI|COFpI|64507|N|N|A|100|6|1|P||
COF PRJ|COFpJ|65528|N|N|A|100|6|9|P||
COF PRK|COFpK|67568|N|N|A|100|6|1|P||
COF PRL|COFpL|70495|N|N|A|100|6|9|P||
COF PRN|COFpN|71307|N|N|A|100|6|2|P||
COFS|COFS|11277|N|Q|C|100|6|13|C||
COGT|COGT|60844|N|Q|C|100|6|14|C||
COHN|COHN|32030|N|A|B|100|6|10|C||
COHR|COHR|2009|N|N|A|100|6|8|C||
COHU|COHU|902|N|Q|C|100|6|13|C||
COIA|COIA|81113|N|P|B|100|6|10|E||
COIG|COIG|79727|N|Q|C|100|6|13|E||
COII|COII|80271|N|Z|B|100|6|11|E||
COIN|COIN|70219|N|Q|C|40|6|14|C||
COIO|COIO|80876|N|Z|B|100|6|10|E||
COIW|COIW|79501|N|Z|B|100|6|11|E||
COKE|COKE|903|N|Q|C|100|6|13|C||
COLA|COLA|79740|N|Q|C|100|6|13|O||
COLAR|COLAR|79741|N|Q|C|100|6|14|R||
COLAU|COLAU|79309|N|Q|C|100|6|14|I||
COLB|COLB|904|N|Q|C|100|6|13|C||
COLD|COLD|60450|N|N|A|100|6|9|C||
COLL|COLL|49766|N|Q|C|100|6|14|C||
COLM|COLM|906|N|Q|C|100|6|14|C||
COLO|COLO|29991|N|P|B|100|6|11|E||
COM|COM|56929|N|P|B|100|6|11|E||
COMB|COMB|58483|N|P|B|100|6|10|E||
COMP|COMP|70054|N|N|A|100|6|8|C||
COMT|COMT|46158|N|Q|C|100|6|14|E||
CON|CON|78038|N|N|A|100|6|4|C||
CONI|CONI|78274|N|Q|C|100|6|13|E||
CONL|CONL|74380|N|Q|C|100|6|14|E||
CONX|CONX|81796|N|Q|C|100|6|13|E||
CONY|CONY|76155|N|P|B|100|6|11|E||
COO|COO|5549|N|Q|C|100|6|14|C||
COOK|COOK|71266|N|N|A|100|6|9|C||
COOT|COOT|68436|N|Q|C|100|6|14|O||
COOTW|COOTW|68438|N|Q|C|100|6|13|W||
COP|COP|5550|N|N|A|100|6|9|C||
COPA|COPA|78495|N|Z|B|100|6|11|E||
COPJ|COPJ|75193|N|Q|C|100|6|14|E||
COPL|COPL|80245|N|N|A|100|6|3|C||
COPL U|COPL.U|79982|N|N|A|100|6|2|I||
COPL WS|COPL.WS|80246|N|N|A|100|6|2|W||
COPP|COPP|77268|N|Q|C|100|6|14|E||
COPX|COPX|32580|N|P|B|100|6|11|E||
COPY|COPY|79157|N|P|B|100|6|11|E||
COR|COR|4553|N|N|A|40|6|8|C||
CORB|CORB|81662|N|P|B|100|6|10|E||
CORD|CORD|81282|N|Z|B|100|6|10|E||
CORN|CORN|32825|N|P|B|100|6|11|E||
CORO|CORO|79001|N|Q|C|100|6|14|E||
CORP|CORP|35737|N|P|B|100|6|11|E||
CORT|CORT|918|N|Q|C|100|6|13|C||
CORZ|CORZ|76987|N|Q|C|100|6|14|C||
CORZW|CORZW|76985|N|Q|C|100|6|13|W||
CORZZ|CORZZ|76986|N|Q|C|100|6|13|W||
COSM|COSM|32875|N|Q|C|100|6|14|C||
COSO|COSO|80562|N|N|A|100|6|1|C||
COST|COST|923|N|Q|C|40|4|13|C||
COSW|COSW|81520|N|Z|B|100|6|11|E||
COTG|COTG|81203|N|Q|C|100|6|13|E||
COTY|COTY|42207|N|N|A|100|6|7|C||
COUR|COUR|70055|N|N|A|100|6|3|C||
COWG|COWG|75048|N|Q|C|100|6|13|E||
COWS|COWS|76282|N|Q|C|100|6|14|E||
COWZ|COWZ|54689|N|Z|B|100|6|10|E||
COYA|COYA|75057|N|Q|C|100|6|14|C||
COYY|COYY|80733|N|Q|C|100|6|13|E||
COZX|COZX|81629|N|Z|B|100|6|11|E||
CP|CP|5556|N|N|A|100|6|2|C||
CPA|CPA|15833|N|N|A|100|6|8|C||
CPAC|CPAC|39557|N|N|A|100|6|9|H||
CPAG|CPAG|80856|N|Q|C|100|6|13|E||
CPAI|CPAI|76694|N|N|A|100|6|7|E||
CPAY|CPAY|36269|N|N|A|40|6|1|C||
CPB|CPB|5557|N|Q|C|100|6|13|C||
CPBI|CPBI|76497|N|Q|C|100|6|13|C||
CPER|CPER|39071|N|P|B|100|6|10|E||
CPF|CPF|5562|N|N|A|100|6|3|C||
CPHC|CPHC|5971|N|Q|C|100|6|14|C||
CPHI|CPHI|16442|N|A|B|100|6|11|C||
CPHY|CPHY|80857|N|Q|C|100|6|14|E||
CPII|CPII|74222|N|P|B|100|6|11|E||
CPIX|CPIX|25263|N|Q|C|100|6|13|C||
CPK|CPK|5565|N|N|A|100|6|6|C||
CPLB|CPLB|70990|N|P|B|100|6|10|E||
CPLS|CPLS|76793|N|Q|C|100|6|14|E||
CPNG|CPNG|69614|N|N|A|100|6|4|C||
CPNJ|CPNJ|77757|N|P|B|100|6|11|E||
CPNM|CPNM|79599|N|P|B|100|6|11|E||
CPNQ|CPNQ|78976|N|P|B|100|6|11|E||
CPNS|CPNS|78259|N|P|B|100|6|11|E||
CPOP|CPOP|71019|N|Q|C|100|6|13|O||
CPRA|CPRA|79835|N|P|B|100|6|10|E||
CPRI|CPRI|39361|N|N|A|100|6|9|C||
CPRJ|CPRJ|77937|N|P|B|100|6|10|E||
CPRO|CPRO|78540|N|P|B|100|6|11|E||
CPRT|CPRT|930|N|Q|C|100|6|14|C||
CPRX|CPRX|17419|N|Q|C|100|6|14|C||
CPRY|CPRY|79168|N|P|B|100|6|11|E||
CPS|CPS|42905|N|N|A|100|6|8|C||
CPSA|CPSA|78095|N|P|B|100|6|11|E||
CPSD|CPSD|78977|N|P|B|100|6|10|E||
CPSF|CPSF|79357|N|P|B|100|6|10|E||
CPSH|CPSH|19285|N|Q|C|100|6|14|C||
CPSJ|CPSJ|77938|N|P|B|100|6|11|E||
CPSL|CPSL|78314|N|Z|B|100|6|10|E||
CPSM|CPSM|77552|N|P|B|100|6|11|E||
CPSN|CPSN|78834|N|P|B|100|6|11|E||
CPSO|CPSO|78539|N|P|B|100|6|11|E||
CPSP|CPSP|79834|N|P|B|100|6|11|E||
CPSR|CPSR|79600|N|P|B|100|6|11|E||
CPSS|CPSS|932|N|Q|C|100|6|14|C||
CPST|CPST|78258|N|P|B|100|6|10|E||
CPSU|CPSU|80247|N|P|B|100|6|11|E||
CPSY|CPSY|79167|N|P|B|100|6|10|E||
CPT|CPT|5572|N|N|A|100|6|4|C||
CPXR|CPXR|79293|N|P|B|100|6|10|E||
CPZ|CPZ|65130|N|Q|C|100|6|14|C||
CQP|CQP|19264|N|N|A|100|6|3|C||
CQQQ|CQQQ|31969|N|P|B|100|6|10|E||
CR|CR|75511|N|N|A|100|6|6|C||
CRAC|CRAC|81978|N|Q|C|100|6|13|O||
CRACR|CRACR|81979|N|Q|C|100|6|14|R||
CRACU|CRACU|81438|N|Q|C|100|6|14|I||
CRACW|CRACW|81980|N|Q|C|100|6|14|W||
CRAI|CRAI|940|N|Q|C|100|6|13|C||
CRAK|CRAK|50526|N|P|B|100|6|11|E||
CRAN|CRAN|82180|N|Q|C|100|6|13|O||
CRANR|CRANR|82181|N|Q|C|100|6|13|R||
CRANU|CRANU|82057|N|Q|C|100|6|13|I||
CRAQ|CRAQ|80442|N|Q|C|100|6|14|O||
CRAQR|CRAQR|80443|N|Q|C|100|6|13|R||
CRAQU|CRAQU|80198|N|Q|C|100|6|14|I||
CRBD|CRBD|79035|N|N|A|100|6|4|M||
CRBG|CRBG|74610|N|N|A|100|6|1|C||
CRBN|CRBN|49030|N|P|B|100|6|11|E||
CRBP|CRBP|49661|N|Q|C|100|6|13|C||
CRBU|CRBU|71229|N|Q|C|100|6|14|C||
CRC|CRC|68003|N|N|A|100|6|9|C||
CRCA|CRCA|80811|N|P|B|100|6|11|E||
CRCD|CRCD|81283|N|Z|B|100|6|11|E||
CRCG|CRCG|80840|N|Q|C|100|6|13|E||
CRCL|CRCL|80265|N|N|A|100|6|7|C||
CRCO|CRCO|81294|N|P|B|100|6|11|E||
CRCT|CRCT|69955|N|Q|C|100|6|14|C||
CRD A|CRD.A|5585|N|N|A|100|6|1|C||
CRD B|CRD.B|5586|N|N|A|100|6|1|C||
CRDF|CRDF|39948|N|Q|C|100|6|13|C||
CRDL|CRDL|65045|N|Q|C|100|6|13|C||
CRDO|CRDO|73334|N|Q|C|100|6|13|O||
CRDT|CRDT|75939|N|P|B|100|6|11|E||
CRDU|CRDU|81179|N|Z|B|100|6|11|E||
CRE|CRE|80693|N|Q|C|100|6|14|O||
CRED|CRED|75638|N|P|B|100|6|10|E||
CREG|CREG|19179|N|Q|C|100|6|13|C||
CRESW|CRESW|70955|N|Q|C|100|6|13|W||
CRESY|CRESY|950|N|Q|C|100|6|14|A||
CREV|CREV|70377|N|Q|C|100|6|14|O||
CREVW|CREVW|70378|N|Q|C|100|6|14|W||
CREX|CREX|52041|N|Q|C|100|6|14|C||
CRF|CRF|5589|N|A|B|100|6|10|U||
CRGO|CRGO|72300|N|Q|C|100|6|14|O||
CRGOW|CRGOW|72301|N|Q|C|100|6|13|W||
CRGY|CRGY|72804|N|N|A|100|6|6|C||
CRH|CRH|956|N|N|A|100|6|8|O||
CRI|CRI|5591|N|N|A|100|6|1|C||
CRIS|CRIS|958|N|Q|C|100|6|14|C||
CRK|CRK|5592|N|N|A|100|6|8|C||
CRL|CRL|5593|N|N|A|100|6|1|C||
CRM|CRM|5594|N|N|A|100|6|7|C||
CRMD|CRMD|32692|N|Q|C|100|6|13|C||
CRMG|CRMG|79884|N|Q|C|100|6|13|E||
CRML|CRML|73384|N|Q|C|100|6|14|O||
CRMLW|CRMLW|73385|N|Q|C|100|6|14|W||
CRMT|CRMT|961|N|Q|C|100|6|14|C||
CRMX|CRMX|82190|N|Z|B|100|6|10|E||
CRNC|CRNC|64511|N|Q|C|100|6|13|C||
CRNT|CRNT|963|N|Q|C|100|6|13|C||
CRNX|CRNX|61261|N|Q|C|100|6|13|C||
CRON|CRON|60724|N|Q|C|100|6|13|C||
CROX|CROX|16081|N|Q|C|100|6|13|C||
CRPT|CRPT|71746|N|P|B|100|6|11|E||
CRS|CRS|5599|N|N|A|100|6|8|C||
CRSH|CRSH|77562|N|P|B|100|6|11|E||
CRSP|CRSP|54160|N|Q|C|100|6|14|C||
CRSR|CRSR|67611|N|Q|C|100|6|13|C||
CRT|CRT|5600|N|N|A|100|6|1|C||
CRTC|CRTC|76639|N|P|B|100|6|11|E||
CRTO|CRTO|42977|N|Q|C|100|6|13|H||
CRUS|CRUS|969|N|Q|C|100|6|13|C||
CRVL|CRVL|970|N|Q|C|100|6|14|C||
CRVO|CRVO|44708|N|Q|C|100|6|13|C||
CRVS|CRVS|52755|N|Q|C|100|6|14|C||
CRWD|CRWD|63816|N|Q|C|40|6|13|C||
CRWG|CRWG|80841|N|Q|C|100|6|13|E||
CRWL|CRWL|78894|N|Q|C|100|6|14|E||
CRWS|CRWS|11352|N|Q|C|100|6|13|C||
CRWU|CRWU|80722|N|Z|B|100|6|11|E||
CRWV|CRWV|79823|N|Q|C|100|6|13|C||
CRXP|CRXP|82013|N|P|B|100|6|10|E||
CSAI|CSAI|79340|N|Q|C|100|6|13|C||
CSAN|CSAN|69550|N|N|A|100|6|2|H||
CSB|CSB|50267|N|Q|C|100|6|14|E||
CSBR|CSBR|18947|N|Q|C|100|6|14|C||
CSCL|CSCL|80481|N|Q|C|100|6|13|E||
CSCO|CSCO|987|N|Q|C|100|6|14|C||
CSCS|CSCS|80482|N|Q|C|100|6|13|E||
CSD|CSD|18456|N|P|B|100|6|11|E||
CSEX|CSEX|81711|N|Z|B|100|6|11|E||
CSGP|CSGP|994|N|Q|C|100|6|14|C||
CSGS|CSGS|995|N|Q|C|100|6|13|C||
CSHI|CSHI|74543|N|P|B|100|6|11|E||
CSHP|CSHP|78009|N|P|B|100|6|11|E||
CSIO|CSIO|81989|N|P|B|100|6|11|E||
CSIQ|CSIQ|17534|N|Q|C|100|6|14|C||
CSL|CSL|5614|N|N|A|40|6|2|C||
CSM|CSM|5615|N|Z|B|100|6|11|E||
CSMD|CSMD|76194|N|P|B|100|6|10|E||
CSNR|CSNR|79393|N|P|B|100|6|10|E||
CSPF|CSPF|79392|N|P|B|100|6|10|E||
CSPI|CSPI|1009|N|Q|C|100|6|14|C||
CSQ|CSQ|5618|N|Q|C|100|6|13|C||
CSR|CSR|2102|N|N|A|100|6|2|C||
CSRE|CSRE|79391|N|P|B|100|6|10|E||
CSSD|CSSD|81988|N|P|B|100|6|10|E||
CSTE|CSTE|39788|N|Q|C|100|6|14|C||
CSTK|CSTK|80048|N|Z|B|100|6|10|E||
CSTL|CSTL|64152|N|Q|C|100|6|14|C||
CSTM|CSTM|42081|N|N|A|100|6|6|C||
CSV|CSV|5622|N|N|A|100|6|4|C||
CSW|CSW|50669|N|N|A|40|6|5|C||
CSWC|CSWC|1015|N|Q|C|100|6|14|C||
CSX|CSX|5623|N|Q|C|100|6|13|C||
CTA|CTA|73641|N|P|B|100|6|10|E||
CTA PRA|CTApA|5743|N|N|A|100|6|7|P||
CTA PRB|CTApB|5744|N|N|A|100|6|6|P||
CTAP|CTAP|81977|N|P|B|100|6|10|E||
CTAS|CTAS|1017|N|Q|C|100|6|13|C||
CTBB|CTBB|53731|N|N|A|100|6|1|M||
CTBI|CTBI|1018|N|Q|C|100|6|14|C||
CTDD|CTDD|57192|N|N|A|100|6|6|M||
CTEC|CTEC|68012|N|Q|C|100|6|13|E||
CTEF|CTEF|80390|N|Z|B|100|6|11|E||
CTEST|CTEST|64113|N|A|B|100|6|10|M||
CTEST A|CTEST.A|64421|N|N|A|100|6|8|C||
CTEV|CTEV|66044|N|N|A|100|6|5|C||
CTEX|CTEX|71858|N|P|B|100|6|11|E||
CTGO|CTGO|72635|N|A|B|100|6|10|C||
CTIF|CTIF|80475|N|Z|B|100|6|11|E||
CTKB|CTKB|71231|N|Q|C|100|6|13|C||
CTLP|CTLP|16122|N|Q|C|100|6|14|C||
CTM|CTM|74749|N|A|B|100|6|11|C||
CTMX|CTMX|51488|N|Q|C|100|6|13|C||
CTNM|CTNM|77470|N|Q|C|100|6|13|C||
CTNT|CTNT|76071|N|Q|C|100|6|13|C||
CTO|CTO|5633|N|N|A|100|6|4|C||
CTO PRA|CTOpA|71082|N|N|A|100|6|6|P||
CTOR|CTOR|75000|N|Q|C|100|6|13|C||
CTOS|CTOS|59754|N|N|A|100|6|7|C||
CTRA|CTRA|5545|N|N|A|100|6|2|C||
CTRE|CTRE|44249|N|N|A|100|6|1|C||
CTRI|CTRI|77516|N|N|A|100|6|2|C||
CTRM|CTRM|62972|N|Q|C|100|6|14|C||
CTRN|CTRN|1036|N|Q|C|100|6|13|C||
CTS|CTS|5635|N|N|A|100|6|7|C||
CTSH|CTSH|1039|N|Q|C|100|6|13|C||
CTSO|CTSO|32667|N|Q|C|100|6|13|C||
CTVA|CTVA|63701|N|N|A|100|6|7|C||
CTW|CTW|80769|N|Q|C|100|6|14|O||
CTWO|CTWO|80411|N|P|B|100|6|11|E||
CTXR|CTXR|53126|N|Q|C|100|6|13|C||
CUB|CUB|78125|N|Q|C|100|6|13|O||
CUBB|CUBB|65272|N|N|A|100|6|6|M||
CUBE|CUBE|10164|N|N|A|100|6|3|C||
CUBI|CUBI|41074|N|N|A|100|6|4|C||
CUBWU|CUBWU|77858|N|Q|C|100|6|14|I||
