group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
13,6616,GRC,baseline,1692732430119645163,30.5900,83,1,30.5950,0.2053,0,0.0000,0.3330,0.1911,0.2259,0.0000,0.0000,1.0000,0.2500,0.0002
13,6911,6911,baseline,1692732325146915212,6.6500,100,1,6.6550,0.0932,0,0.0000,0.2329,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
13,7019,IJT,toxicity,1692732473339619385,113.6100,9,1,113.6200,0.1443,0,0.0000,0.3399,0.0000,0.0556,0.0000,0.0000,1.0000,0.0000,0.0000
13,7019,IJT,baseline,1692732473339619385,113.6200,10,1,113.6200,0.1443,0,0.0000,0.3399,0.0000,0.0556,0.0000,0.0000,1.0000,0.0000,0.0000
13,7148,IUSV,toxicity,1692717190928307551,77.0500,197,0,77.0400,0.0481,1,-0.5614,0.1204,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
13,7148,IUSV,baseline,1692717190928307551,77.0400,197,0,77.0400,0.0481,1,-0.5614,0.1204,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
13,7359,KOF,toxicity,1692728257376191094,86.1500,25,1,86.1550,0.1573,0,0.0000,0.3792,0.0000,0.0376,0.0000,0.0000,0.8957,-0.9474,0.0029
13,7359,KOF,baseline,1692728257376191094,86.1500,25,1,86.1550,0.1573,0,0.0000,0.3792,0.0000,0.0376,0.0000,0.0000,0.8957,-0.9474,0.0029
13,7691,MGF,toxicity,1692718712093466393,3.1400,100,1,3.1450,0.0611,0,0.0000,0.1528,0.0000,0.0000,0.0000,0.0000,0.5873,0.0000,0.0000
13,7691,MGF,baseline,1692718712093466393,3.1400,100,1,3.1450,0.0611,0,0.0000,0.1528,0.0000,0.0000,0.0000,0.0000,0.5873,0.0000,0.0000
13,7865,MSD,toxicity,1692728397164910414,6.4600,99,0,6.4500,0.1239,1,0.0000,0.3097,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
13,7865,MSD,toxicity,1692728397164910414,6.4600,100,0,6.4500,0.1239,1,0.0000,0.3097,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
13,7865,MSD,baseline,1692728397164910414,6.4500,100,0,6.4500,0.1239,1,0.0000,0.3097,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
13,7865,MSD,baseline,1692728397164910414,6.4500,100,0,6.4500,0.1239,1,0.0000,0.3097,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
13,7955,MYN,toxicity,1692718427517036603,9.6100,100,1,9.6250,0.0529,0,0.0000,0.0958,0.0417,0.0417,0.0000,0.0000,1.0000,0.0000,0.0000
13,7955,MYN,baseline,1692718427517036603,9.6200,100,1,9.6250,0.0529,0,0.0000,0.0958,0.0417,0.0417,0.0000,0.0000,1.0000,0.0000,0.0000
13,7955,MYN,baseline,1692718427517053619,9.6200,100,1,9.6250,0.0485,0,0.0000,0.0889,0.0370,0.0370,0.0000,0.0000,1.0000,0.0000,0.0000
13,8356,OPY,toxicity,1692718520126410674,37.6800,4,0,37.6650,0.1435,0,0.0000,0.2292,0.0500,0.2792,0.0000,0.0000,-1.0000,0.0000,0.0000
13,8356,OPY,baseline,1692718520126410674,37.6700,4,0,37.6650,0.1435,0,0.0000,0.2292,0.0500,0.2792,0.0000,0.0000,-1.0000,0.0000,0.0000
13,8449,PDS,toxicity,1692718783513164183,66.3100,12,1,66.3200,0.1942,1,-0.0018,0.4631,0.0258,0.0258,0.0000,0.0000,-0.6160,-0.7500,0.0053
13,8449,PDS,toxicity,1692718783513172241,66.3100,12,1,66.3200,0.1942,1,-0.0018,0.4631,0.0258,0.0258,0.0000,0.0000,-0.4745,-0.7500,0.0053
13,8449,PDS,toxicity,1692718783513172241,66.3100,12,1,66.3200,0.1942,1,-0.0018,0.4631,0.0258,0.0258,0.0000,0.0000,-0.3557,-0.7500,0.0053
13,8449,PDS,baseline,1692718783513164183,66.3100,12,1,66.3200,0.1942,1,-0.0018,0.4631,0.0258,0.0258,0.0000,0.0000,-0.6160,-0.7500,0.0053
13,8449,PDS,baseline,1692718783513172241,66.3100,12,1,66.3200,0.1942,1,-0.0018,0.4631,0.0258,0.0258,0.0000,0.0000,-0.4745,-0.7500,0.0053
